FIPS,NAME,population,population_formatted,log_pop,quantile
29221,"Washington County, Missouri",23470,"23,470",4.370531593443077,0.4692737430167598
29223,"Wayne County, Missouri",10862,"10,862",4.035949779536674,0.24736188702669148
29225,"Webster County, Missouri",40500,"40,500",4.607465746402825,0.6291123525760397
29227,"Worth County, Missouri",1934,"1,934",3.28668096935493,0.029484792054624457
29229,"Wright County, Missouri",18965,"18,965",4.277975746223223,0.3994413407821229
29510,"St. Louis city, Missouri",288512,"288,512",5.460165386646226,0.9224084419615146
30001,"Beaverhead County, Montana",9713,"9,713",3.9873980991370175,0.22129112352576039
30003,"Big Horn County, Montana",12891,"12,891",4.110320296840297,0.28988206083178153
30005,"Blaine County, Montana",6949,"6,949",3.8419848045901137,0.14990689013035383
30007,"Broadwater County, Montana",7668,"7,668",3.8847387377696316,0.16977032898820607
30009,"Carbon County, Montana",11116,"11,116",4.045987605660968,0.25201738050900063
30011,"Carter County, Montana",1308,"1,308",3.116939646550756,0.01707014276846679
30013,"Cascade County, Montana",84606,"84,606",4.927406296084052,0.7849162011173184
30015,"Chouteau County, Montana",5906,"5,906",3.771366970857781,0.12600869025450032
30017,"Custer County, Montana",11961,"11,961",4.077803798076088,0.2697082557417753
30019,"Daniels County, Montana",1494,"1,494",3.1746411926604483,0.020484171322160148
30021,"Dawson County, Montana",8827,"8,827",3.9458623244896174,0.19987585350713843
30023,"Deer Lodge County, Montana",9597,"9,597",3.9821807455964024,0.2191185599006828
30025,"Fallon County, Montana",2760,"2,760",3.4410664066392633,0.0521415270018622
30027,"Fergus County, Montana",11687,"11,687",4.06774020292624,0.2631905648665425
30029,"Flathead County, Montana",110695,"110,695",5.044131927930993,0.8234016139044072
30031,"Gallatin County, Montana",124074,"124,074",5.093684283869361,0.8367473618870267
30033,"Garfield County, Montana",1094,"1,094",3.0394141191761372,0.012725015518311608
30035,"Glacier County, Montana",13637,"13,637",4.134750686108615,0.3016759776536313
30037,"Golden Valley County, Montana",899,899,2.9542425094393248,0.009621353196772191
30039,"Granite County, Montana",3462,"3,462",3.539452491549461,0.06828057107386716
30041,"Hill County, Montana",16155,"16,155",4.20833384449795,0.351024208566108
30043,"Jefferson County, Montana",12774,"12,774",4.10636090880675,0.28646803227808815
30045,"Judith Basin County, Montana",2071,"2,071",3.3163897510731952,0.033209186840471756
30047,"Lake County, Montana",32561,"32,561",4.512711071963119,0.5633147113594041
30049,"Lewis and Clark County, Montana",73464,"73,464",4.866080482932676,0.7635009310986964
30051,"Liberty County, Montana",1952,"1,952",3.2907022432878543,0.03041589075108628
30053,"Lincoln County, Montana",21175,"21,175",4.325843928293292,0.43854748603351956
30055,"McCone County, Montana",1670,"1,670",3.2229764498933915,0.023587833643699565
30057,"Madison County, Montana",9223,"9,223",3.9649192942866427,0.20949720670391062
30059,"Meagher County, Montana",2007,"2,007",3.3027637084729817,0.03196772191185599
30061,"Mineral County, Montana",4959,"4,959",3.6954816764901977,0.09931719428926133
30063,"Missoula County, Montana",120672,"120,672",5.081610109677085,0.8345747982619491
30065,"Musselshell County, Montana",5152,"5,152",3.7120601424610746,0.1042830540037244
30067,"Park County, Montana",17710,"17,710",4.24824308305462,0.37988826815642457
30069,"Petroleum County, Montana",447,447,2.651278013998144,0.00186219739292365
30071,"Phillips County, Montana",4221,"4,221",3.6255182289716377,0.08535071384233395
30073,"Pondera County, Montana",6035,"6,035",3.7807492311035524,0.1288019863438858
30075,"Powder River County, Montana",1815,"1,815",3.2591158441850663,0.027622594661700806
30077,"Powell County, Montana",7053,"7,053",3.848435455331471,0.15238981998758536
30079,"Prairie County, Montana",1250,"1,250",3.09725730969342,0.015518311607697082
30081,"Ravalli County, Montana",46727,"46,727",4.669577193231638,0.6700806952203601
30083,"Richland County, Montana",11235,"11,235",4.050611730529541,0.2541899441340782
30085,"Roosevelt County, Montana",10526,"10,526",4.022304622935069,0.23960273122284295
30087,"Rosebud County, Montana",8165,"8,165",3.9120093755869783,0.18125387957790193
30089,"Sanders County, Montana",13285,"13,285",4.123394248105531,0.29608938547486036
30091,"Sheridan County, Montana",3669,"3,669",3.5646660642520893,0.07262569832402235
30093,"Silver Bow County, Montana",35785,"35,785",4.553713157596179,0.5896958410924892
30095,"Stillwater County, Montana",9182,"9,182",3.962984584316997,0.2085661080074488
30097,"Sweet Grass County, Montana",3720,"3,720",3.5706596700215343,0.07417752948479206
30099,"Teton County, Montana",6353,"6,353",3.803047210491129,0.13500931098696461
30101,"Toole County, Montana",5061,"5,061",3.7043221408222355,0.1021104903786468
30103,"Treasure County, Montana",732,732,2.8651039746411278,0.00558659217877095
30105,"Valley County, Montana",7519,"7,519",3.876217840591642,0.16573556797020483
30107,"Wheatland County, Montana",2056,"2,056",3.313234291694724,0.032898820608317815
30109,"Wibaux County, Montana",1193,"1,193",3.0770043267933502,0.014587212911235258
30111,"Yellowstone County, Montana",168957,"168,957",5.227778760026868,0.8736809435133458
31001,"Adams County, Nebraska",31052,"31,052",4.492103563305144,0.5518311607697083
31003,"Antelope County, Nebraska",6305,"6,305",3.799753966411886,0.13438857852265673
31005,"Arthur County, Nebraska",484,484,2.6857417386022635,0.002482929857231533
31007,"Banner County, Nebraska",742,742,2.8709888137605755,0.006517690875232775
31009,"Blaine County, Nebraska",422,422,2.6263403673750423,0.0015518311607697084
31011,"Boone County, Nebraska",5356,"5,356",3.7289216463728594,0.1111111111111111
31013,"Box Butte County, Nebraska",10714,"10,714",4.029992175377847,0.24394785847299813
31015,"Boyd County, Nebraska",1688,"1,688",3.227629649571009,0.023898199875853506
31017,"Brown County, Nebraska",2869,"2,869",3.4578818967339924,0.05648665425201738
31019,"Buffalo County, Nebraska",50579,"50,579",4.703978825008386,0.6868404717566728
31021,"Burt County, Nebraska",6740,"6,740",3.8287243271387914,0.1458721291123526
31023,"Butler County, Nebraska",8424,"8,424",3.925569909543376,0.18839230291744258
31025,"Cass County, Nebraska",27161,"27,161",4.4339617448788955,0.5127250155183116
31027,"Cedar County, Nebraska",8315,"8,315",3.9199144806594317,0.18497827436374922
31029,"Chase County, Nebraska",3671,"3,671",3.564902672529205,0.0729360645561763
31031,"Cherry County, Nebraska",5498,"5,498",3.7402837196818792,0.11468032278088144
31033,"Cheyenne County, Nebraska",9533,"9,533",3.9792751475910233,0.21787709497206703
31035,"Clay County, Nebraska",6095,"6,095",3.785044958331544,0.13004345127250155
31037,"Colfax County, Nebraska",10641,"10,641",4.027023254588704,0.24208566108007448
31039,"Cuming County, Nebraska",8975,"8,975",3.953082843912086,0.2048417132216015
31041,"Custer County, Nebraska",10518,"10,518",4.02197445511006,0.239292364990689
31043,"Dakota County, Nebraska",21354,"21,354",4.329499575762843,0.4410304158907511
31045,"Dawes County, Nebraska",8140,"8,140",3.9106777547427054,0.17970204841713222
31047,"Dawson County, Nebraska",24202,"24,202",4.383869200802545,0.4748603351955307
31049,"Deuel County, Nebraska",1847,"1,847",3.2667019668840878,0.028864059590316574
31051,"Dixon County, Nebraska",5545,"5,545",3.743979865241843,0.11576660459342024
31053,"Dodge County, Nebraska",37351,"37,351",4.572313860922749,0.6055245189323402
31055,"Douglas County, Nebraska",590736,"590,736",5.771394173147595,0.9643078833022967
31057,"Dundy County, Nebraska",1736,"1,736",3.2397998184470986,0.025450031036623216
31059,"Fillmore County, Nebraska",5541,"5,541",3.743666521446213,0.1154562383612663
31061,"Franklin County, Nebraska",2846,"2,846",3.454387467146955,0.05555555555555555
31063,"Frontier County, Nebraska",2569,"2,569",3.4099331233312946,0.04795158286778398
31065,"Furnas County, Nebraska",4568,"4,568",3.659821158055705,0.0909373060211049
31067,"Gage County, Nebraska",21629,"21,629",4.3350565194390915,0.4456859093730602
31069,"Garden County, Nebraska",1761,"1,761",3.246005904076029,0.02638112973308504
31071,"Garfield County, Nebraska",1718,"1,718",3.2352758766870524,0.02451893234016139
31073,"Gosper County, Nebraska",2040,"2,040",3.3098430047160705,0.032588454376163874
31075,"Grant County, Nebraska",626,626,2.7972675408307164,0.0037243947858473
31077,"Greeley County, Nebraska",2202,"2,202",3.343014497150768,0.03693358162631906
31079,"Hall County, Nebraska",62536,"62,536",4.796137043605093,0.7302917442582247
31081,"Hamilton County, Nebraska",9464,"9,464",3.9761206182998157,0.21523898199875854
31083,"Harlan County, Nebraska",2847,"2,847",3.4545399849648186,0.055865921787709494
31085,"Hayes County, Nebraska",843,843,2.926342446625655,0.008690254500310366
31087,"Hitchcock County, Nebraska",2569,"2,569",3.4099331233312946,0.04795158286778398
31089,"Holt County, Nebraska",10102,"10,102",4.004450352989225,0.2324643078833023
31091,"Hooker County, Nebraska",647,647,2.8115750058705933,0.0040347610180012415
31093,"Howard County, Nebraska",6534,"6,534",3.8152455919165633,0.1393544382371198
31095,"Jefferson County, Nebraska",7161,"7,161",3.855034316675884,0.154252017380509
31097,"Johnson County, Nebraska",5261,"5,261",3.721150843749684,0.10893854748603352
31099,"Kearney County, Nebraska",6713,"6,713",3.826981336911994,0.1446306641837368
31101,"Keith County, Nebraska",8219,"8,219",3.9148718175400505,0.18280571073867163
31103,"Keya Paha County, Nebraska",822,822,2.91539983521227,0.007759155803848541
31105,"Kimball County, Nebraska",3248,"3,248",3.511749711344983,0.06269397889509622
31107,"Knox County, Nebraska",8363,"8,363",3.9224140241456342,0.18653010552451893
31109,"Lancaster County, Nebraska",326696,"326,696",5.5141451464453555,0.930477963997517
31111,"Lincoln County, Nebraska",33802,"33,802",4.528955245414603,0.5751086281812539
31113,"Logan County, Nebraska",773,773,2.8887409606828927,0.007138423339540658
31115,"Loup County, Nebraska",578,578,2.762678563727436,0.003414028553693358
31117,"McPherson County, Nebraska",475,475,2.677606952720493,0.0021725636250775914
31119,"Madison County, Nebraska",35532,"35,532",4.550631875894728,0.5884543761638734
31121,"Merrick County, Nebraska",7724,"7,724",3.887898488096872,0.17163252638112975
31123,"Morrill County, Nebraska",4534,"4,534",3.656577291396114,0.09031657355679702
31125,"Nance County, Nebraska",3324,"3,324",3.5217916496391233,0.06424581005586592
31127,"Nemaha County, Nebraska",7046,"7,046",3.848004271497268,0.15192427063935443
31129,"Nuckolls County, Nebraska",4087,"4,087",3.611510887126656,0.0834885164494103
31131,"Otoe County, Nebraska",16241,"16,241",4.21063950615415,0.3544382371198014
31133,"Pawnee County, Nebraska",2530,"2,530",3.4032921451582543,0.04686530105524519
31135,"Perkins County, Nebraska",2821,"2,821",3.450557009418329,0.05462445685909373
31137,"Phelps County, Nebraska",9009,"9,009",3.954724790979063,0.20546244568590938
31139,"Pierce County, Nebraska",7325,"7,325",3.864866914328526,0.1579764121663563
31141,"Platte County, Nebraska",34716,"34,716",4.540542189438293,0.5819366852886406
31143,"Polk County, Nebraska",5225,"5,225",3.718169405391307,0.10769708255741775
31145,"Red Willow County, Nebraska",10557,"10,557",4.0235816576649395,0.2399130974549969
31147,"Richardson County, Nebraska",7751,"7,751",3.889413764042709,0.1719428926132837
31149,"Rock County, Nebraska",1319,"1,319",3.12057393120585,0.01738050900062073
31151,"Saline County, Nebraska",14650,"14,650",4.165867268352943,0.32433271260086904
31153,"Sarpy County, Nebraska",197389,"197,389",5.295325147042704,0.8910614525139665
31155,"Saunders County, Nebraska",23048,"23,048",4.362652087907755,0.46368715083798884
31157,"Scotts Bluff County, Nebraska",35843,"35,843",4.554416468651753,0.590937306021105
31159,"Seward County, Nebraska",17641,"17,641",4.2465478177418206,0.3786468032278088
31161,"Sheridan County, Nebraska",5014,"5,014",3.700270937356437,0.09993792675356922
31163,"Sherman County, Nebraska",2967,"2,967",3.4724638966069894,0.05865921787709497
31165,"Sioux County, Nebraska",1171,"1,171",3.068927611682072,0.013656114214773432
31167,"Stanton County, Nebraska",5796,"5,796",3.7632033003707717,0.12259466170080695
31169,"Thayer County, Nebraska",4901,"4,901",3.690373306916059,0.0983860955927995
31171,"Thomas County, Nebraska",564,564,2.7520484478194387,0.0031036623215394167
31173,"Thurston County, Nebraska",6627,"6,627",3.821382499747299,0.14168218497827437
31175,"Valley County, Nebraska",4066,"4,066",3.6092741724045876,0.08255741775294848
31177,"Washington County, Nebraska",21106,"21,106",4.324426510141732,0.4373060211049038
31179,"Wayne County, Nebraska",9844,"9,844",3.993215720474137,0.22687771570453136
31181,"Webster County, Nebraska",3360,"3,360",3.5264685124694775,0.06610800744878957
31183,"Wheeler County, Nebraska",847,847,2.9283958522567137,0.009000620732464307
31185,"York County, Nebraska",14286,"14,286",4.154941044730327,0.3165735567970205
32001,"Churchill County, Nevada",25805,"25,805",4.4117206929377355,0.4968963376784606
32003,"Clark County, Nevada",2329548,"2,329,548",6.367271849880099,0.9968963376784605
32005,"Douglas County, Nevada",49623,"49,623",4.69569176815691,0.6837368094351335
32007,"Elko County, Nevada",54047,"54,047",4.732779627890914,0.70235878336437
32009,"Esmeralda County, Nevada",1028,"1,028",3.012415374762433,0.012104283054003724
32011,"Eureka County, Nevada",1585,"1,585",3.200303182981585,0.021725636250775917
32013,"Humboldt County, Nevada",17289,"17,289",4.237794993273923,0.37306021104903786
32015,"Lander County, Nevada",5770,"5,770",3.761251074308663,0.12166356300434512
32017,"Lincoln County, Nevada",4405,"4,405",3.6440444928147486,0.08814400993171943
32019,"Lyon County, Nevada",61680,"61,680",4.790151406076646,0.728429546865301
32021,"Mineral County, Nevada",4542,"4,542",3.657342736814626,0.09062693978895096
32023,"Nye County, Nevada",54344,"54,344",4.735159593090218,0.7029795158286778
32027,"Pershing County, Nevada",6487,"6,487",3.8121108412030997,0.13842333954065797
32029,"Storey County, Nevada",4140,"4,140",3.617105230502378,0.08472998137802606
32031,"Washoe County, Nevada",497200,"497,200",5.696531993449183,0.9549968963376785
32033,"White Pine County, Nevada",8735,"8,735",3.941312625360662,0.1978584729981378
32510,"Carson City, Nevada",58384,"58,384",4.766301284544187,0.7169459962756052
33001,"Belknap County, New Hampshire",64659,"64,659",4.8106357002755376,0.7349472377405338
33003,"Carroll County, New Hampshire",51804,"51,804",4.714371678038968,0.6933581626319056
33005,"Cheshire County, New Hampshire",77297,"77,297",4.888168257175756,0.7697082557417753
33007,"Coos County, New Hampshire",31271,"31,271",4.495155657424191,0.553382991930478
33009,"Grafton County, New Hampshire",92120,"92,120",4.964358643709526,0.7945375543140907
33011,"Hillsborough County, New Hampshire",426378,"426,378",5.6297958066922735,0.946927374301676
33013,"Merrimack County, New Hampshire",155967,"155,967",5.193035503168612,0.861887026691496
33015,"Rockingham County, New Hampshire",319082,"319,082",5.503903666610109,0.9295468653010552
33017,"Strafford County, New Hampshire",132575,"132,575",5.1224649116181995,0.8469894475481068
33019,"Sullivan County, New Hampshire",43715,"43,715",4.640640417289541,0.6502172563625077
34001,"Atlantic County, New Jersey",276270,"276,270",5.441335299679549,0.9196151458721291
34003,"Bergen County, New Jersey",962316,"962,316",5.983318157976365,0.9829298572315333
34005,"Burlington County, New Jersey",467805,"467,805",5.670065787695838,0.952203600248293
34007,"Camden County, New Jersey",527257,"527,257",5.7220231779411534,0.95747982619491
34009,"Cape May County, New Jersey",94941,"94,941",4.977458376105905,0.7985723153320918
34011,"Cumberland County, New Jersey",153305,"153,305",5.185559152348826,0.8600248292985723
34013,"Essex County, New Jersey",863002,"863,002",5.936012305426891,0.978274363749224
34015,"Gloucester County, New Jersey",306954,"306,954",5.487074712010904,0.9273743016759777
34017,"Hudson County, New Jersey",718323,"718,323",5.856320376935096,0.9714463066418374
34019,"Hunterdon County, New Jersey",130160,"130,160",5.11448087653616,0.8438857852265673
34021,"Mercer County, New Jersey",385864,"385,864",5.586435387547246,0.9404096834264432
34023,"Middlesex County, New Jersey",871290,"871,290",5.940163228012585,0.9795158286778398
34025,"Monmouth County, New Jersey",645353,"645,353",5.809798006221066,0.9664804469273743
34027,"Morris County, New Jersey",514528,"514,528",5.711409857592213,0.9559279950341403
34029,"Ocean County, New Jersey",654362,"654,362",5.815818734810397,0.9671011793916822
34031,"Passaic County, New Jersey",521012,"521,012",5.716848559686912,0.957169459962756
34033,"Salem County, New Jersey",65275,"65,275",4.814753533748989,0.7386716325263811
34035,"Somerset County, New Jersey",349846,"349,846",5.54387815411201,0.9342023587833643
34037,"Sussex County, New Jersey",145807,"145,807",5.16378135292942,0.8553693358162632
34039,"Union County, New Jersey",579290,"579,290",5.762896781251172,0.9630664183736809
34041,"Warren County, New Jersey",110849,"110,849",5.044735697450507,0.8240223463687151
35001,"Bernalillo County, New Mexico",673930,"673,930",5.828615433845052,0.9689633767846059
35003,"Catron County, New Mexico",3743,"3,743",3.5733358400660675,0.07541899441340782
35005,"Chaves County, New Mexico",64217,"64,217",4.80765677581022,0.7333954065797641
35006,"Cibola County, New Mexico",26845,"26,845",4.428879585851619,0.5077591558038486
35007,"Colfax County, New Mexico",12322,"12,322",4.090716448481099,0.2756052141527002
35009,"Curry County, New Mexico",47638,"47,638",4.677962636542057,0.6747361887026692
35011,"De Baca County, New Mexico",1576,"1,576",3.197831693328903,0.021415270018621976
35013,"Doña Ana County, New Mexico",224266,"224,266",5.350765373572808,0.9016139044072005
35015,"Eddy County, New Mexico",61105,"61,105",4.786083855724667,0.7262569832402235
35017,"Grant County, New Mexico",27775,"27,775",4.443669703496398,0.5183116076970825
35019,"Guadalupe County, New Mexico",4381,"4,381",3.6416723732246865,0.08752327746741155
35021,"Harding County, New Mexico",741,741,2.870403905279027,0.006207324643078833
35023,"Hidalgo County, New Mexico",4041,"4,041",3.606596309179285,0.08193668528864059
35025,"Lea County, New Mexico",73733,"73,733",4.867667794608464,0.7641216635630044
35027,"Lincoln County, New Mexico",20224,"20,224",4.30588853028431,0.42178770949720673
35028,"Los Alamos County, New Mexico",19435,"19,435",4.288606890390969,0.4065797641216636
35029,"Luna County, New Mexico",25611,"25,611",4.40844349315213,0.4937926753569212
35031,"McKinley County, New Mexico",70431,"70,431",4.847770020873254,0.7566728739913098
35033,"Mora County, New Mexico",4149,"4,149",3.6180480967120925,0.08504034761018
35035,"Otero County, New Mexico",68816,"68,816",4.837695736116295,0.7529484792054625
35037,"Quay County, New Mexico",8564,"8,564",3.9327273673015295,0.19180633147113593
35039,"Rio Arriba County, New Mexico",40070,"40,070",4.602830180692315,0.6269397889509621
35041,"Roosevelt County, New Mexico",18928,"18,928",4.277127671229863,0.399130974549969
35043,"Sandoval County, New Mexico",153604,"153,604",5.186405352655567,0.8603351955307262
35045,"San Juan County, New Mexico",120942,"120,942",5.082580737110063,0.834885164494103
35047,"San Miguel County, New Mexico",26850,"26,850",4.428960464575414,0.5080695220360025
35049,"Santa Fe County, New Mexico",156105,"156,105",5.193419595674935,0.8621973929236499
35051,"Sierra County, New Mexico",11500,"11,500",4.060735603449318,0.25915580384854126
35053,"Socorro County, New Mexico",16200,"16,200",4.2095418220166,0.35350713842333953
35055,"Taos County, New Mexico",34543,"34,543",4.5383726249901555,0.5813159528243327
35057,"Torrance County, New Mexico",15490,"15,490",4.1900794539415145,0.34016139044072
35059,"Union County, New Mexico",4013,"4,013",3.6035773681514667,0.08038485412787089
35061,"Valencia County, New Mexico",78458,"78,458",4.894642768523958,0.771260086902545
36001,"Albany County, New York",317018,"317,018",5.501085291706327,0.9283054003724395
36003,"Allegany County, New York",47159,"47,159",4.673573796423051,0.6722532588454376
36005,"Bronx County, New York",1404779,"1,404,779",6.147608315510014,0.9913097454996896
36007,"Broome County, New York",197378,"197,378",5.2953009443352865,0.8907510862818125
36009,"Cattaraugus County, New York",76145,"76,145",4.881647094493409,0.7681564245810056
36011,"Cayuga County, New York",75102,"75,102",4.8756572853054125,0.7666045934202359
36013,"Chautauqua County, New York",125544,"125,544",5.098799421026242,0.8389199255121043
36015,"Chemung County, New York",82147,"82,147",4.914596994435266,0.7787088764742396
36017,"Chenango County, New York",46321,"46,321",4.665787302235192,0.6685288640595903
36019,"Clinton County, New York",78493,"78,493",4.894836460993916,0.771570453134699
36021,"Columbia County, New York",61100,"61,100",4.786048318113716,0.7259466170080695
36023,"Cortland County, New York",46246,"46,246",4.665083565708495,0.6672873991309746
36025,"Delaware County, New York",44487,"44,487",4.6482428820688435,0.6564245810055865
36027,"Dutchess County, New York",298220,"298,220",5.474538222158564,0.9242706393544382
36029,"Erie County, New York",950622,"950,622",5.97800831769306,0.9823091247672253
36031,"Essex County, New York",36973,"36,973",4.567896436885162,0.6014897579143389
36033,"Franklin County, New York",46696,"46,696",4.66928898066684,0.6697703289882061
36035,"Fulton County, New York",52487,"52,487",4.720060024749243,0.6955307262569832
36037,"Genesee County, New York",57787,"57,787",4.761837664115211,0.7138423339540658
36039,"Greene County, New York",47409,"47,409",4.675869955318957,0.6734947237740534
36041,"Hamilton County, New York",5089,"5,089",3.7067177823367587,0.10304158907510863
36043,"Herkimer County, New York",59757,"59,757",4.776396053942905,0.7212911235257604
36045,"Jefferson County, New York",115040,"115,040",5.060852648183055,0.8299193047796399
36047,"Kings County, New York",2631580,"2,631,580",6.420216742132753,0.9978274363749224
36049,"Lewis County, New York",26607,"26,607",4.425012231875444,0.5058969584109249
36051,"Livingston County, New York",61498,"61,498",4.788868054019111,0.7271880819366853
36053,"Madison County, New York",67328,"67,328",4.828202164182678,0.7479826194909994
36055,"Monroe County, New York",753753,"753,753",5.877229629855761,0.973308504034761
36057,"Montgomery County, New York",49528,"49,528",4.694859559582171,0.6831160769708255
36059,"Nassau County, New York",1389591,"1,389,591",6.14288730517576,0.9909993792675357
36061,"New York County, New York",1629477,"1,629,477",6.212048501319665,0.9934823091247672
36063,"Niagara County, New York",210721,"210,721",5.323709879603481,0.8972687771570453
36065,"Oneida County, New York",229124,"229,124",5.360072477970273,0.9031657355679702
36067,"Onondaga County, New York",471129,"471,129",5.673140759554794,0.9528243327126009
36069,"Ontario County, New York",112625,"112,625",5.051638660080827,0.8268156424581006
36071,"Orange County, New York",406616,"406,616",5.609185531832405,0.9438237119801366
36073,"Orleans County, New York",39608,"39,608",4.59779387800227,0.6232153941651148
36075,"Oswego County, New York",117953,"117,953",5.071712673059444,0.8317815021725636
36077,"Otsego County, New York",60108,"60,108",4.778939502912978,0.7228429546865301
36079,"Putnam County, New York",98107,"98,107",4.991704422407441,0.8038485412787089
36081,"Queens County, New York",2323052,"2,323,052",6.366059118256959,0.9965859714463067
36083,"Rensselaer County, New York",160332,"160,332",5.2050229187541,0.8659217877094972
36085,"Richmond County, New York",494956,"494,956",5.694567470703487,0.9546865301055245
36087,"Rockland County, New York",341883,"341,883",5.533878776507896,0.9332712600869025
36089,"St. Lawrence County, New York",107226,"107,226",5.0303041554554175,0.819366852886406
36091,"Saratoga County, New York",238284,"238,284",5.37709670444354,0.9084419615145872
36093,"Schenectady County, New York",160369,"160,369",5.205123129203654,0.8662321539416511
36095,"Schoharie County, New York",30049,"30,049",4.477844476338758,0.5412787088764742
36097,"Schuyler County, New York",17562,"17,562",4.244598701328868,0.377715704531347
36099,"Seneca County, New York",32920,"32,920",4.517473018760336,0.5657976412166357
36101,"Steuben County, New York",92588,"92,588",4.9665593935602415,0.7954686530105525
36103,"Suffolk County, New York",1530146,"1,530,146",6.184733155145802,0.9922408441961514
36105,"Sullivan County, New York",79721,"79,721",4.901578185388065,0.7737430167597765
36107,"Tioga County, New York",47864,"47,864",4.680018063249191,0.6765983860955928
36109,"Tompkins County, New York",104537,"104,537",5.019274187006494,0.8144009931719429
36111,"Ulster County, New York",182601,"182,601",5.261505529957355,0.8839230291744258
36113,"Warren County, New York",65517,"65,517",4.816360631697708,0.7402234636871509
36115,"Washington County, New York",60522,"60,522",4.78192044696441,0.7247051520794537
36117,"Wayne County, New York",90929,"90,929",4.958707191087285,0.7936064556176288
36119,"Westchester County, New York",999677,"999,677",5.999860134657299,0.9851024208566108
36121,"Wyoming County, New York",39753,"39,753",4.5993808333831385,0.6244568590937306
36123,"Yates County, New York",24526,"24,526",4.389644431079479,0.478739913097455
37001,"Alamance County, North Carolina",176893,"176,893",5.2477131024909385,0.8801986343885785
37003,"Alexander County, North Carolina",36412,"36,412",4.561256461130405,0.5946617008069522
37005,"Alleghany County, North Carolina",11174,"11,174",4.048247531803974,0.2535692116697703
37007,"Anson County, North Carolina",22289,"22,289",4.348110068480238,0.4537554314090627
37009,"Ashe County, North Carolina",26950,"26,950",4.430574884046865,0.5102420856610801
37011,"Avery County, North Carolina",17680,"17,680",4.247506824149921,0.37957790192427066
37013,"Beaufort County, North Carolina",44499,"44,499",4.648360010980932,0.6567349472377405
37015,"Bertie County, North Carolina",17170,"17,170",4.234795588220643,0.3711980136561142
37017,"Bladen County, North Carolina",29566,"29,566",4.4708072613018475,0.5387957790192427
37019,"Brunswick County, North Carolina",152568,"152,568",5.183466299696115,0.8587833643699565
37021,"Buncombe County, North Carolina",274360,"274,360",5.438322377120151,0.9189944134078212
37023,"Burke County, North Carolina",87795,"87,795",4.943474729829792,0.7898820608317815
37025,"Cabarrus County, North Carolina",236133,"236,133",5.373158523924487,0.9075108628181254
37027,"Caldwell County, North Carolina",80536,"80,536",4.905995448120785,0.7762259466170081
37029,"Camden County, North Carolina",10927,"10,927",4.038540686337457,0.24860335195530725
37031,"Carteret County, North Carolina",69148,"69,148",4.839785903930186,0.7541899441340782
37033,"Caswell County, North Carolina",22404,"22,404",4.350344948249062,0.45561762880198636
37035,"Catawba County, North Carolina",163573,"163,573",5.213714273944819,0.8696461824953445
37037,"Chatham County, North Carolina",80151,"80,151",4.903914363597549,0.7746741154562383
37039,"Cherokee County, North Carolina",29562,"29,562",4.470748503380986,0.5384854127870887
37041,"Chowan County, North Carolina",13836,"13,836",4.14104194093905,0.3063314711359404
37043,"Clay County, North Carolina",11610,"11,610",4.064869625059806,0.260707635009311
37045,"Cleveland County, North Carolina",100991,"100,991",5.0042869728572885,0.8097454996896337
37047,"Columbus County, North Carolina",50140,"50,140",4.700192991172878,0.686219739292365
37049,"Craven County, North Carolina",102612,"102,612",5.011202384855873,0.8116076970825574
37051,"Cumberland County, North Carolina",338545,"338,545",5.529617686873097,0.9329608938547486
37053,"Currituck County, North Carolina",30601,"30,601",4.485749810814252,0.5471756672873991
37055,"Dare County, North Carolina",37875,"37,875",4.578364107879965,0.6095592799503414
37057,"Davidson County, North Carolina",172954,"172,954",5.237933121661287,0.8774053382991931
37059,"Davie County, North Carolina",44122,"44,122",4.644665033214029,0.653941651148355
37061,"Duplin County, North Carolina",49335,"49,335",4.693163935418248,0.6828057107386716
37063,"Durham County, North Carolina",332353,"332,353",5.521600910032,0.9317194289261328
37065,"Edgecombe County, North Carolina",48736,"48,736",4.687858792728387,0.680943513345748
37067,"Forsyth County, North Carolina",389977,"389,977",5.591040107672404,0.9410304158907511
37069,"Franklin County, North Carolina",74386,"74,386",4.871497044126882,0.7647423960273122
37071,"Gaston County, North Carolina",234881,"234,881",5.370849736231829,0.9068901303538175
37073,"Gates County, North Carolina",10376,"10,376",4.016071816734024,0.23680943513345748
37075,"Graham County, North Carolina",8072,"8,072",3.907034952483417,0.17783985102420857
37077,"Granville County, North Carolina",60877,"60,877",4.784460376298139,0.7253258845437617
37079,"Greene County, North Carolina",20486,"20,486",4.311478367438068,0.4250465549348231
37081,"Guilford County, North Carolina",547940,"547,940",5.738733797984566,0.9599627560521415
37083,"Halifax County, North Carolina",47675,"47,675",4.678299811102987,0.6750465549348231
37085,"Harnett County, North Carolina",139150,"139,150",5.143486331711538,0.8513345747982619
37087,"Haywood County, North Carolina",62662,"62,662",4.7970111829532405,0.7312228429546865
37089,"Henderson County, North Carolina",118484,"118,484",5.073663372881412,0.8327126008690254
37091,"Hertford County, North Carolina",19908,"19,908",4.2990494465975395,0.41558038485412785
37093,"Hoke County, North Carolina",53835,"53,835",4.731072784453997,0.7011173184357542
37095,"Hyde County, North Carolina",4592,"4,592",3.6620964454179235,0.09124767225325885
37097,"Iredell County, North Carolina",196544,"196,544",5.2934620000765875,0.8901303538175046
